"BASE_DATE","STOCK_NAME","STOCK_CODE","ISSUER_NAME","FACILITY_NAME","OUTSTANDING_AMOUNT","TRADE_RECENCY","TRADE_FREQUENCY","TRADE_TURNOVER","COMPOSITE_LIQUIDITY_SCORE"
03/02/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
03/02/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
02/02/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
02/02/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
02/02/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
02/02/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
02/02/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
02/02/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
02/02/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
02/02/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,5,3.33333
02/02/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
02/02/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
31/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
31/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
31/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
31/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,5,3.33333
31/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
31/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
31/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
31/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
31/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
31/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
30/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
30/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
30/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
30/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
30/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
30/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
30/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
30/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
30/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
30/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,5,3.33333
27/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,3,2.66667
27/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
27/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
27/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
27/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
27/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
27/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
27/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,5,3.33333
27/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,4,1,4,3
27/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
26/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,3,3
26/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
26/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
26/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,5,3.66667
26/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
26/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
26/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
26/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
26/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
26/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
25/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
25/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
25/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
25/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
25/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,3,3
25/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
25/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
25/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
25/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
25/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,5,3.66667
20/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
20/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,1,1,2.33333
20/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,5,3.66667
20/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
20/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
20/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
20/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
20/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,3,3
20/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,2,3
20/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,5,2,3,3.33333
19/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
19/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
19/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,3,3
19/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,5,3.66667
19/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
19/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
19/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
19/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
19/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,5,1,4,3.33333
19/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
18/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
18/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
18/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
18/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
18/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
18/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
18/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
18/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
17/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
17/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
17/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
17/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
17/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
17/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
17/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
17/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
16/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
16/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
16/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
16/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
16/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
16/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
16/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
16/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
13/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,3,3
13/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
13/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
13/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,1,1,2
13/01/2023,"PKNS IMTN 5.010% 26.10.2023","VI180294","Perbadanan Kemajuan Negeri Selangor","PKNS RM1.7B IMTN PROGRAMME",100000000,2,1,4,2.33333
13/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
13/01/2023,"WCT IMTN 5.700% 03.03.2119 (Series 2)","VZ200021","WCT Holdings Berhad","WCT HOLDINGS BERHAD RM1.0 BILLION PERPETUAL SUKUK MUSHARAKAH",204500000,2,1,2,1.66667
13/01/2023,"TROPICANA 7.000% PERPETUAL SUKUK MUSHARAKAH - T1","PZ190011","Tropicana Corporation Berhad","TROPICANA RM2.0B PERPETUAL SUKUK PROGRAMME",248000000,4,2,2,2.66667
