"BASE_DATE","PROD_CODE","BOND_CODE","RATING_AGENCY","BIR","RATING","NOTCH_VARIANCE"
17/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
17/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
17/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
17/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
17/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
17/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
17/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
17/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
17/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
17/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
17/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
16/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
16/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
16/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
16/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
16/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
16/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
16/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
16/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
16/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
16/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
16/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
16/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
16/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
15/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
15/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
15/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
15/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
15/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
15/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
15/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
15/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
15/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
15/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
15/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
15/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
14/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
14/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
14/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
14/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
14/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
14/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
14/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
14/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
14/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
14/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
14/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
14/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
13/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
13/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
13/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
13/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
13/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
13/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
13/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
13/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
13/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
13/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
13/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
13/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
10/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
10/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
10/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
10/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
10/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
10/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
10/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
10/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
10/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
10/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
10/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
10/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
09/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
09/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
09/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
09/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
09/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
09/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
09/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
09/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
09/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
09/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
09/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
09/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
08/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
08/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
08/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
08/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
08/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
08/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
08/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
08/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
08/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
08/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
08/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
08/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
07/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
07/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
07/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
07/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
07/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
07/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
07/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
07/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
07/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
07/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
07/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
07/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
03/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
03/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
03/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
03/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
03/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
03/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
03/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
03/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
02/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
02/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
02/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
02/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
02/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
02/02/2023,"VH22002621012026","VH220026","208095U","1050","A2",-1
02/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
02/02/2023,"VT22003021012038","VT220030","208095U","1050","A2",-1
02/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
02/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A IS",2
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"PZ19001125092119","PZ190011","364803V","1050","A- IS",2
02/02/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
02/02/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/01/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/01/2023,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
31/01/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/01/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
31/01/2023,"VI18029426102023","VI180294","208095U","1030","AA3",1
